Date	Open	High	Low	Close	Volume	20 Day MA
2011-07-19	11.400416539417305	11.420020476312216	11.259268515915707	11.36573314666748	819145600	10.469940519332885
2011-07-20	11.946915803556534	11.951439480256234	11.641697691092144	11.668841361999512	941340400	10.562833023071288
2011-07-21	11.67034559009102	11.764141983335158	11.578358022591964	11.6806001663208	526534400	10.660369873046875
2011-07-22	11.711665059274264	11.914640931433539	11.694473965381354	11.861861228942871	516728800	10.753971004486084
2011-07-25	11.772888219862745	12.063931183718877	11.75087224935225	12.018692016601562	589806000	10.862772560119629
2011-07-26	12.063931301230872	12.19965121996773	12.054280740554972	12.166776657104492	476582400	10.970397853851319
2011-07-27	12.081725945932455	12.143553803278396	11.827176797175909	11.840447425842285	659324400	11.056850862503051
2011-07-28	11.811193203838593	11.97315076891707	11.705935001041857	11.817224502563477	594034000	11.14398250579834
2011-07-29	11.691158127766055	11.917658427855022	11.581376236637645	11.776811599731445	632584400	11.226635694503784
2011-08-01	11.996978858587118	12.048853350229416	11.833814044472833	11.965914726257324	612836000	11.307298183441162
2011-08-02	11.993057081467533	12.000596809121436	11.712570675985974	11.729459762573242	639539600	11.366833686828613
2011-08-03	11.791890827868547	11.869402164896188	11.528295101810105	11.839845657348633	732508000	11.428374862670898
2011-08-04	11.744539005176769	11.80214358252699	11.38081120307795	11.381414413452148	871407600	11.458790826797486
2011-08-05	11.474007983457954	11.566297582450396	10.935051866006704	11.268317222595215	1204590800	11.479766941070556
2011-08-08	10.90850860105349	11.091880538987875	10.647022928381812	10.652753829956055	1143833600	11.478575515747071
2011-08-09	10.896748025001719	11.298176156617735	10.706740744232437	11.28007984161377	1082583600	11.509127569198608
2011-08-10	11.193819060554787	11.299378450986964	10.932937441442723	10.968827247619629	878656800	11.517677927017212
2011-08-11	11.174819272624964	11.323507810897201	10.999892291146718	11.27072811126709	741969200	11.541700172424317
2011-08-12	11.40252777118038	11.449878584998254	11.28671458246934	11.369956016540527	528976000	11.55990161895752
2011-08-15	11.449577106762545	11.610631076802344	11.403130707089904	11.563581466674805	460544000	11.574393320083619
