Date	Open	High	Low	Close	Volume	20 Day MA
2020-07-13	94.88066589577303	97.50472618985086	92.92237762120637	93.1369857788086	191649200	88.81007614135743
2020-07-14	92.51508393960513	94.8708834022942	91.57618466648239	94.67823028564453	170989200	89.36171340942383
2020-07-15	96.563373251672	96.81456064110625	94.12465784265252	95.32938385009766	153198000	89.83506889343262
2020-07-16	94.19535425119454	95.01719990527421	93.55397110137217	94.15633392333984	110577600	90.25574645996093
2020-07-17	94.60994212811435	94.7660160027846	93.49056550355417	93.96611785888672	92186800	90.66520538330079
2020-07-20	94.05392004118995	96.08536626136352	93.70761925362673	95.94635772705078	90318000	91.19818687438965
2020-07-21	96.74139064000488	96.81699021329585	94.37095924691158	94.62214660644531	103433200	91.55338516235352
2020-07-22	94.32217866739255	95.57324067030336	94.23438849852678	94.8879623413086	89001600	91.82847137451172
2020-07-23	94.61970234867512	94.69774301603533	89.7544703147835	90.56900024414062	197004400	91.96650314331055
2020-07-24	88.75702908909903	90.69092816038216	86.95969001034611	90.3446273803711	185438800	92.0350299835205
2020-07-27	91.41280656323484	92.5785122191235	91.18844891562728	92.48583984375	121214000	92.34730796813965
2020-07-28	92.05416400002225	92.23219285222228	90.9616171361028	90.96649932861328	103625600	92.48424110412597
2020-07-29	91.45181951906397	92.89554218451357	91.41524027972997	92.71019744873047	90329200	92.67153434753418
2020-07-30	91.87858763563808	93.93686369126581	91.46888530175886	93.83200073242188	158130000	92.92333221435547
2020-07-31	100.3628932843627	103.80635815703091	98.35338678142708	103.65515899658203	374336800	93.66628799438476
2020-08-03	105.547589597592	108.90082295688016	105.24763239474943	106.26701354980469	308151200	94.42107048034669
2020-08-04	106.45724462110348	108.07411414581517	105.73050474198351	106.97669219970703	173071600	95.22548141479493
2020-08-05	106.69622772643929	107.68634547097402	106.22799114818795	107.36443328857422	121776800	95.94344062805176
2020-08-06	107.69852322924594	111.60778280758268	107.10591731118718	111.11028289794922	202428800	96.82869338989258
2020-08-07	110.62900536594309	111.08831163974858	107.78278122292598	108.58412170410156	198045600	97.5794692993164
