Date	Open	High	Low	Close	Volume	20 Day MA
2017-02-09	30.64646867413469	30.832699358537045	30.523091600529792	30.825716018676758	113399600	28.741898632049562
2017-02-10	30.835034622171605	30.94677163052865	30.739590892173396	30.755884170532227	80262000	28.897689151763917
2017-02-13	30.979364441855555	31.151628490144404	30.90254413189117	31.028247833251953	92141600	29.06953172683716
2017-02-14	31.070144132037143	31.447258699534462	31.018930604098628	31.430965423583984	132904800	29.25038433074951
2017-02-15	31.547368371979218	31.721959026739054	31.337857455033838	31.5450382232666	142492400	29.437056732177734
2017-02-16	31.5822855004775	31.635825640737423	31.389071413737074	31.507795333862305	90338400	29.62430067062378
2017-02-17	31.449598336730194	31.61953224776971	31.449598336730194	31.59392547607422	88792800	29.813301277160644
2017-02-21	31.712643488551603	31.833693995945428	31.654446607388994	31.822053909301758	98028800	30.01278133392334
2017-02-22	31.75919647533804	31.919820416417927	31.6847063234498	31.91749382019043	83347600	30.21830825805664
2017-02-23	31.9803510552955	32.00362767636855	31.728940104138868	31.782480239868164	83152800	30.39494934082031
2017-02-24	31.638149702445546	31.812740325927734	31.491492442062803	31.812740325927734	87106400	30.572407722473145
2017-02-27	31.924468665543632	31.994305606392654	31.724271329538762	31.875581741333008	81029600	30.752892589569093
2017-02-28	31.91051263043708	31.994316276994855	31.82205223905511	31.889562606811523	93931600	30.937784957885743
2017-03-01	32.09906041164848	32.62515875471923	32.031553616001574	32.54135513305664	145658400	31.158512115478516
2017-03-02	32.59025343797653	32.655433660688026	32.30159562878582	32.3481559753418	104844000	31.28381938934326
2017-03-03	32.306252089309744	32.55067969835288	32.26202189170457	32.539039611816406	84432400	31.421220588684083
2017-03-06	32.443590701236936	32.536707826623406	32.26434689497136	32.436607360839844	87000000	31.547126007080077
2017-03-07	32.37143180342296	32.5855958945214	32.30857817875696	32.478515625	69785200	31.66110429763794
2017-03-08	32.34581231080303	32.54368304481676	32.31555236065291	32.357452392578125	74828800	31.75465898513794
2017-03-09	32.29692921385602	32.308565743675445	31.903517890083	32.282958984375	88623600	31.838578510284425
