Date	Open	High	Low	Close	Volume	20 Day MA
2010-09-02	7.577960130338367	7.605405807495117	7.496830325314256	7.605405807495117	415427600	7.514547824859619
2010-09-03	7.693471741549787	7.80476125122439	7.675677435889628	7.804460048675537	520788800	7.512557172775269
2010-09-07	7.740219088819319	7.8273809828951935	7.728456888067405	7.775506496429443	342557600	7.506615781784058
2010-09-08	7.834923997952707	7.973961242185145	7.814414834650691	7.92962646484375	526551200	7.511909103393554
2010-09-09	7.993563822789012	8.038199795179203	7.929625111761262	7.934148788452148	438575200	7.531332159042359
2010-09-10	7.937769761052607	7.97727966003107	7.883783610333631	7.9444050788879395	387542400	7.5488553762435915
2010-09-13	8.017084713819203	8.091277972206658	8.015275888219874	8.053879737854004	388780000	7.57590868473053
2010-09-14	8.028850453993135	8.118123204352306	8.008040091524544	8.084646224975586	408150400	7.606701898574829
2010-09-15	8.087962750450624	8.1546162992905	8.078009375027886	8.149789810180664	429368800	7.634222602844238
2010-09-16	8.150393898583298	8.34432083142672	8.128075111015805	8.341304779052734	652103200	7.669660639762879
2010-09-17	8.375082829986027	8.383226573168404	8.254142767318154	8.305112838745117	634477200	7.708099317550659
2010-09-20	8.326525332835596	8.558756500253043	8.319588816045876	8.542168617248535	658677600	7.758752655982971
2010-09-21	8.561168409004758	8.666425791576117	8.528897059417414	8.558453559875488	668074400	7.816011071205139
2010-09-22	8.52648578457783	8.68542810971551	8.517437628075037	8.678491592407227	585289600	7.888123202323913
2010-09-23	8.635663810209795	8.829591520612924	8.625711241479317	8.713777542114258	786116800	7.957535982131958
2010-09-24	8.809690675533108	8.852819031281669	8.762943055691068	8.816325187683105	649488000	8.036012101173402
2010-09-27	8.866386887988291	8.889006070384557	8.776812155280094	8.781335830688477	482834800	8.11071810722351
2010-09-28	8.799733048327495	8.799733048327495	8.293953618438307	8.65164852142334	1035042400	8.177612686157227
2010-09-29	8.66280881477424	8.740621356220013	8.625712578174033	8.667031288146973	469644000	8.244371485710143
2010-09-30	8.716188946133983	8.746348652435925	8.482450215601292	8.557849884033203	673391600	8.294768404960632
