Date	Open	High	Low	Close	Volume	20 Day MA
2010-12-28	9.829391881070352	9.852011872775721	9.803756642135127	9.816122055053711	175924000	9.669739484786987
2010-12-29	9.838741823506876	9.845679147538567	9.80496283791815	9.810693740844727	163139200	9.691062498092652
2010-12-30	9.816420453129545	9.817324865969216	9.743132409654153	9.761529922485352	157494400	9.702010583877563
2010-12-31	9.740120472748169	9.75610515095412	9.690658008954589	9.728358268737793	193508000	9.708660984039307
2011-01-03	9.821248379554198	9.960586779556737	9.797120765615082	9.939776420593262	445138400	9.726953077316285
2011-01-04	10.026336843075823	10.028146474835383	9.896950991008367	9.991653442382812	309080800	9.743752193450927
2011-01-05	9.9391735718629	10.08363886354614	9.937665142924926	10.073384284973145	255519600	9.767563533782958
2011-01-06	10.095102394099161	10.111087073793275	10.040211835155604	10.065244674682617	300428800	9.786745500564574
2011-01-07	10.073082671461748	10.144259897355763	10.010048384366266	10.137323379516602	311931200	9.81141619682312
2011-01-10	10.219055052362036	10.351758119155019	10.16899019979136	10.32823371887207	448560000	9.8444260597229
2011-01-11	10.401519173500521	10.403931208961325	10.23835443748752	10.303801536560059	444108000	9.874540424346923
2011-01-12	10.352361834737232	10.387949636653072	10.314661588447787	10.38764762878418	302590400	9.910928201675414
2011-01-13	10.409967929717878	10.454604699243653	10.370458851875831	10.425650596618652	296780400	9.94911060333252
2011-01-14	10.431986607814466	10.510100364685059	10.388255048714013	10.510100364685059	308840000	9.990173387527467
2011-01-18	9.938266863947948	10.397902729724532	9.8321042471666	10.273945808410645	1880998000	10.020393419265748
2011-01-19	10.50617541696448	10.51371594926742	10.160243531307632	10.219356536865234	1135612800	10.045471143722533
2011-01-20	10.146670362999657	10.203069321610378	9.956361930677108	10.033571243286133	764789200	10.058258867263794
2011-01-21	10.066448232245257	10.099926014104083	9.85110690438349	9.853821754455566	754401200	10.060611486434937
2011-01-24	9.858345721923268	10.177436828613281	9.853821240490639	10.177436828613281	574683200	10.081497240066529
2011-01-25	10.143654716859018	10.297771328156363	10.090573014524633	10.296564102172852	546868000	10.106710815429688
