Date	Open	High	Low	Close	Volume	20 Day MA
2012-05-03	17.809378713060056	17.83652237320159	17.501747880275158	17.547590255737305	390549600	18.092475414276123
2012-05-04	17.404641079769725	17.443244948065026	17.045436812713582	17.047849655151367	529992400	17.98928346633911
2012-05-07	16.934751079020174	17.274652618504373	16.926607332829505	17.175426483154297	460118400	17.888625144958496
2012-05-08	17.178440247096358	17.236346851924495	16.85120696447587	17.13621711730957	497252000	17.797753620147706
2012-05-09	17.00109557979685	17.311139272385017	16.915140114004167	17.166370391845703	480704000	17.711767864227294
2012-05-10	17.329230655000973	17.368438516852393	17.14405074121681	17.2067813873291	333200000	17.63297519683838
2012-05-11	17.040301801804123	17.32591584905995	17.020697869019973	17.091875076293945	399546000	17.574887371063234
2012-05-14	16.967014684018768	17.116003621929504	16.817120527855877	16.835819244384766	352626400	17.541847038269044
2012-05-15	16.93324180060259	16.986623922809805	16.640690310820013	16.683517456054688	476336000	17.456600379943847
2012-05-16	16.710060714867073	16.795715015555743	16.317680647398106	16.46968650817871	560896000	17.362713146209718
2012-05-17	16.44646223770334	16.512512590880196	15.988334655761719	15.988334655761719	717220000	17.276275444030762
2012-05-18	16.104141328578148	16.38915137798197	15.748859285665592	15.996169090270996	732292400	17.21203455924988
2012-05-21	16.120429636447845	16.935950755761525	16.10685619463241	16.92810821533203	631106000	17.19632124900818
2012-05-22	17.17752935767719	17.308122391425805	16.665718639124805	16.798120498657227	694870400	17.191330099105834
2012-05-23	16.814103427285357	17.275550504957618	16.685322441756764	17.207992553710938	584897600	17.13185496330261
2012-05-24	17.368141203047788	17.387142733317315	16.926600854677456	17.049955368041992	496230000	17.06794629096985
2012-05-25	17.027935041807957	17.065936483717273	16.843355919373415	16.958566665649414	328507200	17.00655589103699
2012-05-29	17.218249356193308	17.31174456465441	17.049656456258365	17.259567260742188	380508800	16.988897466659544
2012-05-30	17.166976868550023	17.49240126445299	17.087354697658057	17.467670440673828	529429600	16.984433794021605
2012-05-31	17.515015824780054	17.537937816461987	17.235134295679664	17.424236297607422	491674400	16.97199273109436
