Date	Open	High	Low	Close	Volume	20 Day MA
2012-06-01	17.165773115678675	17.271031345087227	16.905192596409588	16.91936683654785	520987600	16.940581560134888
2012-06-04	16.934743447201605	17.115701722708444	16.542666378249166	17.018888473510742	556995600	16.939133501052858
2012-06-05	16.92780662431107	17.08463810079776	16.839137115020623	16.974855422973633	388214400	16.929104948043822
2012-06-06	17.12384762759132	17.307218767688973	17.055384451256387	17.235137939453125	401455600	16.934050989151
2012-06-07	17.41096375568048	17.41186736301089	17.206178308285722	17.24297332763672	379766800	16.93788113594055
2012-06-08	17.239362228765714	17.51019811776285	17.16094647100651	17.502355575561523	347516400	16.952659845352173
2012-06-11	17.72553692557349	17.7490613284864	17.21010525797063	17.22639274597168	591264800	16.95938572883606
2012-06-12	17.32561590278292	17.39075940085285	17.09157511304761	17.37688636779785	435380400	16.986439085006715
2012-06-13	17.327423775291514	17.446856199697024	17.202561652539828	17.25624656677246	293580000	17.015075540542604
2012-06-14	17.228503225046477	17.2966652044027	17.108468365469854	17.23724937438965	345573200	17.05345368385315
2012-06-15	17.22126766245016	17.330446362806775	17.1775352975005	17.3156681060791	335255200	17.11982035636902
2012-06-18	17.22006335603151	17.730667845333066	17.202268240488575	17.667030334472656	440412000	17.2033634185791
2012-06-19	17.59525242783723	17.794307115239775	17.586205073213254	17.71619415283203	361404400	17.2427677154541
2012-06-20	17.740316663124606	17.771683610104507	17.516832400697048	17.665822982788086	358943200	17.286152839660645
2012-06-21	17.65677786327771	17.74062172758517	17.415498435343935	17.422435760498047	326351200	17.296875
2012-06-22	17.463751019325837	17.55875385476573	17.35457233439447	17.556039810180664	284471600	17.322179222106932
2012-06-25	17.41126982244878	17.486670318293342	17.20226265032868	17.214326858520508	304382400	17.33496723175049
2012-06-26	17.231215702300755	17.326521339421536	17.110576837858094	17.252328872680664	276536400	17.334605312347414
2012-06-27	17.34190173603472	17.39438023723879	17.249010552739556	17.32682228088379	202997200	17.32756290435791
2012-06-28	17.241468632701707	17.31174062433454	17.058699925390602	17.16244888305664	282836400	17.31447353363037
