Date	Open	High	Low	Close	Volume	20 Day MA
2021-03-02	125.8923508297052	126.1962704643898	122.55901095967619	122.66685485839844	102260900	128.2974437713623
2021-03-03	122.36293758363873	123.24529342604309	119.45116704360954	119.66685485839844	112966300	127.67349205017089
2021-03-04	119.3629214243476	121.17664809787269	116.29429213302807	117.7746810913086	178155000	127.0063262939453
2021-03-05	118.60803006273893	119.54920709292463	115.26488404152221	119.03939819335938	153766600	126.23352890014648
2021-03-08	118.55899640174938	118.62762365343089	113.93153748891216	114.07859802246094	154376600	125.23352661132813
2021-03-09	116.69625751916337	119.66684914696971	116.46096513235567	118.71586608886719	129525800	124.45803451538086
2021-03-10	119.30410436683577	119.77468912503338	117.10801722921403	117.62763214111328	111943300	123.67224998474121
2021-03-11	120.13743962548763	120.79430158051848	118.88253694130631	119.56880950927734	103026500	123.01391525268555
2021-03-12	118.03939055436489	118.79429033280823	116.82370458864162	118.65703582763672	88105100	122.3227367401123
2021-03-15	119.02960329291088	121.56881939809435	118.0590081396723	121.55901336669922	92403800	121.76489334106445
2021-03-16	123.23546543570716	124.72566781063735	122.2746839516948	123.10801696777344	115227900	121.39136199951172
2021-03-17	121.61784044387271	123.39235063226029	119.94136064888005	122.31391906738281	111932600	121.09332275390625
2021-03-18	120.47076306732032	120.76488413971303	117.96095784085831	118.16683959960938	121229700	120.64332122802735
2021-03-19	117.54920407193663	119.04920520995634	117.33351626493585	117.63743591308594	185549500	120.15900611877441
2021-03-22	117.97076961621191	121.4413640323343	117.90214235995285	120.97077178955078	111912300	120.03106498718262
2021-03-23	120.91194009717378	121.80409435131065	119.74526936195473	120.1374282836914	95467100	119.86831932067871
2021-03-24	120.41195167469192	120.49038496437423	117.71586905029702	117.7354736328125	88530500	119.61047477722168
2021-03-25	117.19625342541917	119.27469057823953	116.6668399766873	118.22566223144531	98844700	119.59086608886719
2021-03-26	117.99037222981552	119.09822182212962	116.58840903550173	118.83351135253906	94071200	119.58841476440429
2021-03-29	119.26489132571949	120.1766577370506	118.36293094542486	119.0099868774414	80819200	119.27468948364258
