Date	Open	High	Low	Close	Volume	20 Day MA
2021-08-20	145.0116810347735	146.0542205445346	144.36254756389187	145.74932861328125	60549600	144.6476287841797
2021-08-23	145.86740257638218	147.7164446746968	145.454321577128	147.24435424804688	60131800	144.69399871826172
2021-08-24	146.98859389355127	148.3753751575883	146.69353181498244	147.15579223632812	48606400	144.84494857788087
2021-08-25	147.34266555527418	147.84427559166056	145.3657751393136	145.9165496826172	58991300	145.02182998657227
2021-08-26	145.90671849498096	146.66402598159917	145.0805416798365	145.11004638671875	48597200	145.1259796142578
2021-08-27	145.05103904928006	146.30012668593696	144.41175038103972	146.15260314941406	55802400	145.27145462036134
2021-08-30	146.5460196203798	150.96207621834515	146.16244339080023	150.59815979003906	90956700	145.65590057373046
2021-08-31	150.14573868538218	150.28343232661118	148.79829197391132	149.32940673828125	86453100	145.88656158447264
2021-09-01	150.31292106918403	152.42750497934279	149.8309858723314	149.99818420410156	80313700	146.17079238891603
2021-09-02	151.3358084171101	152.1718152080185	149.89001761858682	151.1194305419922	71115500	146.50568466186525
2021-09-03	151.22762846746605	152.08331011809966	150.56866490225443	151.7587432861328	57808700	146.90696640014647
2021-09-07	152.41768648352635	154.6699641887971	151.84723712849495	154.10935974121094	82278300	147.42823867797853
2021-09-08	154.3945863107769	154.45359572911588	151.4439953339734	152.55538940429688	74420200	147.895906829834
2021-09-09	152.92912766731246	153.53891163464047	151.4144826415557	151.5325164794922	57305700	148.29964599609374
2021-09-10	152.44719651890247	152.91928686086624	146.2509526266379	146.51651000976562	140893200	148.3035804748535
2021-09-13	148.14917436717627	148.92615670337975	146.300132594844	147.0869598388672	102404300	148.32571105957032
2021-09-14	147.87379497306787	148.58193802972534	144.49044814847824	145.68051147460938	109296300	148.17818222045898
2021-09-15	146.1132401063518	146.97875146102473	143.9593066261868	146.57550048828125	83281300	148.1211364746094
2021-09-16	145.99523569023785	146.51650553277594	144.79532756015521	146.33946228027344	68034100	148.2406349182129
2021-09-17	146.36900300267146	146.36900300267146	143.35938733802536	143.65444946289062	129868800	148.20916290283202
