Date	Open	High	Low	Close	Volume	20 Day MA
2014-07-28	21.60630193404201	21.919948522467042	21.546665571238186	21.871355056762695	221272000	21.03389530181885
2014-07-29	21.93982716762466	21.964123899074956	21.701278359839883	21.729991912841797	172572000	21.094084453582763
2014-07-30	21.743244544543085	21.80067164736886	21.573167433803206	21.679189682006836	132040000	21.14521770477295
2014-07-31	21.460516794576392	21.524569960002474	21.056309471097563	21.11594581604004	227372000	21.16863031387329
2014-08-01	20.96133589103664	21.34124656269579	20.94145598208558	21.233015060424805	194044000	21.19182252883911
2014-08-04	21.28602921134353	21.33241342343279	21.020974404190614	21.11374282836914	159832000	21.187625789642333
2014-08-05	21.06293802751717	21.13361895975046	20.84205990364234	21.00992774963379	223732000	21.185085773468018
2014-08-06	20.92820799231308	21.089449808555752	20.919372662708444	20.974592208862305	154232000	21.18033676147461
2014-08-07	21.07225903666097	21.298674641950374	20.888017874450274	20.972370147705078	186844000	21.17934226989746
2014-08-08	20.92353667890884	21.04784316301438	20.70599863817531	21.03008460998535	167460000	21.17924566268921
2014-08-11	21.147728772330083	21.327531130085315	21.05227868157438	21.307552337646484	146340000	21.179438400268555
2014-08-12	21.318654154500116	21.50511387178279	21.22320405344863	21.303115844726562	135180000	21.191888904571535
2014-08-13	21.34306620535955	21.585020065307617	21.318648625826473	21.585020065307617	127664000	21.22439851760864
2014-08-14	21.60500650018609	21.658280468224966	21.487359044556985	21.642742156982422	112464000	21.278458499908446
2014-08-15	21.731531913524037	21.795905397206443	21.50067580797125	21.749290466308594	195804000	21.323046588897704
2014-08-18	21.8624913957236	22.057832035341587	21.74928446345227	22.01121711730957	190288000	21.386142539978028
2014-08-19	22.06672131121164	22.34863118905427	22.04674251240045	22.31533432006836	277596000	21.45583028793335
2014-08-20	22.295345216163614	22.439628748205266	22.186575389776138	22.324201583862305	210796000	21.498683071136476
2014-08-21	22.324212938949422	22.40634498754998	22.22210378567657	22.326433181762695	133912000	21.543414402008057
2014-08-22	22.2620506129895	22.52398327105471	22.239853274553134	22.490686416625977	176736000	21.589290428161622
